pfam_id	go_id
PF01736	0003677
PF01737	0015979
PF01737	0042549
PF01737	0009523
PF01737	0009539
PF01738	0016787
PF01741	0005216
PF01741	0006810
PF01741	0016021
PF01742	0004222
PF01742	0006508
PF01742	0009405
PF01743	0003723
PF01743	0016779
PF01743	0006396
PF01745	0004161
PF01745	0009058
PF01747	0004781
PF01749	0008565
PF01749	0006606
PF01749	0005634
PF01749	0005737
PF01750	0008047
PF01750	0008233
PF01752	0004252
PF01752	0008270
PF01752	0006508
PF01752	0005576
PF01753	0008270
PF01754	0003677
PF01754	0008270
PF01755	0009103
PF01756	0003997
PF01756	0006635
PF01756	0055114
PF01756	0005777
PF01757	0016747
PF01758	0008508
PF01758	0006814
PF01758	0016020
PF01761	0003856
PF01761	0009073
PF01762	0008378
PF01762	0006486
PF01762	0016020
PF01763	0006323
PF01764	0004806
PF01764	0006629
PF01766	0005198
PF01767	0005198
PF01769	0008324
PF01769	0006812
PF01770	0005542
PF01770	0008518
PF01770	0006810
PF01770	0016020
PF01771	0003677
PF01771	0004527
PF01773	0005415
PF01773	0006810
PF01773	0016020
PF01774	0016151
PF01774	0006807
PF01775	0003735
PF01775	0006412
PF01775	0005840
PF01776	0003735
PF01776	0006412
PF01776	0005622
PF01776	0005840
PF01777	0003735
PF01777	0006412
PF01777	0005622
PF01777	0005840
PF01779	0003735
PF01779	0006412
PF01779	0005622
PF01779	0005840
PF01780	0003735
PF01780	0006412
PF01780	0005622
PF01780	0005840
PF01781	0003735
PF01781	0006412
PF01781	0005622
PF01781	0005840
PF01782	0006364
PF01783	0003735
PF01783	0006412
PF01783	0015934
PF01785	0044423
PF01786	0009916
PF01786	0007585
PF01786	0055114
PF01787	0003723
PF01787	0006413
PF01787	0019012
PF01788	0015979
PF01788	0009523
PF01788	0009539
PF01788	0016020
PF01789	0005509
PF01789	0015979
PF01789	0009523
PF01789	0009654
PF01789	0019898
PF01790	0016757
PF01790	0009249
PF01790	0042158
PF01790	0016020
PF01791	0016829
PF01793	0000030
PF01793	0006486
PF01793	0016020
PF01795	0008168
PF01797	0003677
PF01797	0004803
PF01797	0006313
PF01799	0016491
PF01799	0046872
PF01799	0055114
PF01801	0016032
PF01801	0019031
PF01802	0005198
PF01802	0019028
PF01804	0016787
PF01804	0017000
PF01805	0003723
PF01805	0006396
PF01806	0003723
PF01806	0003968
PF01806	0006351
PF01806	0019079
PF01807	0003677
PF01807	0003896
PF01807	0008270
PF01807	0006260
PF01808	0003937
PF01808	0004643
PF01808	0006164
PF01810	0006865
PF01810	0016020
PF01812	0005524
PF01812	0030272
PF01812	0009396
PF01813	0042626
PF01817	0046417
PF01818	0003723
PF01819	0005198
PF01819	0019028
PF01820	0008716
PF01820	0009252
PF01820	0005618
PF01821	0005576
PF01825	0007218
PF01825	0016020
PF01828	0004190
PF01828	0006508
PF01829	0004190
PF01829	0006508
PF01830	0004197
PF01830	0006508
PF01831	0003968
PF01831	0008234
PF01831	0006508
PF01832	0004040
PF01832	0009253
PF01833	0005515
PF01834	0003684
PF01834	0000012
PF01834	0005634
PF01835	0004866
PF01842	0016597
PF01842	0008152
PF01844	0003676
PF01844	0004519
PF01845	0008657
PF01845	0006276
PF01848	0016020
PF01853	0016747
PF01853	0006355
PF01853	0005634
PF01855	0016491
PF01855	0055114
PF01857	0051726
PF01857	0005634
PF01858	0051726
PF01858	0005634
PF01862	0008792
PF01862	0006527
PF01866	0017183
PF01866	0005737
PF01868	0003723
PF01868	0004540
PF01868	0006364
PF01868	0006379
PF01868	0008033
PF01868	0000172
PF01868	0030677
PF01872	0008703
PF01872	0009231
PF01872	0055114
PF01873	0003743
PF01873	0006413
PF01874	0005524
PF01874	0046917
PF01874	0016310
PF01876	0004540
PF01876	0008033
PF01880	0005506
PF01880	0016491
PF01880	0055114
PF01884	0016765
PF01885	0016772
PF01885	0006388
PF01888	0016740
PF01888	0009236
PF01890	0009236
PF01891	0000041
PF01891	0016021
PF01896	0003896
PF01896	0006269
PF01899	0008324
PF01899	0006812
PF01899	0016021
PF01900	0004540
PF01900	0008033
PF01903	0016829
PF01903	0046872
PF01903	0009236
PF01907	0003735
PF01907	0006412
PF01907	0005622
PF01907	0005840
PF01909	0016779
PF01912	0043022
PF01912	0042256
PF01913	0016740
PF01913	0006730
PF01914	0016021
PF01915	0004553
PF01915	0005975
PF01916	0008612
PF01917	0005198
PF01917	0006928
PF01918	0003676
PF01920	0051082
PF01920	0006457
PF01920	0016272
PF01921	0000166
PF01921	0004824
PF01921	0005524
PF01921	0006430
PF01921	0005737
PF01922	0008312
PF01922	0006614
PF01922	0048500
PF01924	0046872
PF01925	0016021
PF01926	0005525
PF01929	0003735
PF01929	0006412
PF01929	0005622
PF01929	0005840
PF01940	0016021
PF01941	0004478
PF01941	0005524
PF01941	0006730
PF01943	0000271
PF01943	0016020
PF01956	0016020
PF01958	0016491
PF01958	0006742
PF01958	0019363
PF01958	0055114
PF01959	0003856
PF01959	0016491
PF01959	0009073
PF01959	0055114
PF01960	0004358
PF01960	0006526
PF01964	0051536
PF01964	0009228
PF01966	0008081
PF01966	0046872
PF01967	0006777
PF01968	0016787
PF01972	0016021
PF01974	0000213
PF01974	0006388
PF01975	0016787
PF01977	0016831
PF01977	0006744
PF01977	0005886
PF01979	0016787
PF01981	0004045
PF01982	0016773
PF01983	0016779
PF01984	0003677
PF01985	0003723
PF01990	0034220
PF01991	0046961
PF01991	0015991
PF01991	0033178
PF01993	0008901
PF01993	0015948
PF01993	0055114
PF01994	0008175
PF01994	0002128
PF01994	0005737
PF01997	0043565
PF02005	0003723
PF02005	0004809
PF02005	0008033
PF02007	0008168
PF02007	0006730
PF02008	0003677
PF02008	0008270
PF02011	0004553
PF02011	0005975
PF02015	0008810
PF02015	0005975
PF02017	0006915
PF02017	0005622
PF02018	0016798
PF02020	0005515
PF02022	0008270
PF02023	0003700
PF02023	0006355
PF02023	0005634
PF02024	0005179
PF02024	0007165
PF02024	0005576
PF02025	0005137
PF02025	0008083
PF02025	0006955
PF02025	0005576
PF02028	0005215
PF02028	0006810
PF02028	0016020
PF02031	0004222
PF02031	0008270
PF02031	0006508
PF02031	0005576
PF02033	0006364
PF02035	0042381
PF02035	0005576
PF02036	0032934
PF02037	0003676
PF02038	0005216
PF02038	0006811
PF02038	0016020
PF02040	0015105
PF02040	0015700
PF02040	0016021
PF02041	0004872
PF02041	0005788
PF02043	0015979
PF02044	0007218
PF02045	0003700
PF02045	0006355
PF02045	0005634
PF02046	0004129
PF02046	0005743
PF02046	0005751
PF02048	0009405
PF02048	0005576
PF02049	0003774
PF02049	0005198
PF02049	0001539
PF02049	0009288
PF02052	0050830
PF02053	0008270
PF02055	0004348
PF02055	0006665
PF02055	0007040
PF02055	0005764
PF02056	0004553
PF02056	0005975
PF02057	0004336
PF02057	0006683
PF02058	0008047
PF02059	0005135
PF02059	0008083
PF02059	0006955
PF02059	0005576
PF02060	0005249
PF02060	0006811
PF02060	0016020
PF02063	0005516
PF02064	0006605
PF02064	0006886
PF02064	0005742
PF02065	0004553
PF02065	0005975
PF02066	0005507
PF02067	0046872
PF02068	0008270
PF02069	0046872
PF02070	0006940
PF02071	0006886
PF02072	0007218
PF02072	0007631
PF02073	0004177
PF02073	0006508
PF02074	0004181
PF02074	0006508
PF02075	0004520
PF02075	0006281
PF02075	0006310
PF02076	0004932
PF02076	0007186
PF02076	0016021
PF02077	0016021
PF02078	0007269
PF02078	0008021
PF02079	0003677
PF02079	0007283
PF02079	0000786
PF02079	0005634
PF02080	0008324
PF02080	0006813
PF02083	0005179
PF02083	0008217
PF02083	0042312
PF02083	0005576
PF02084	0007342
PF02085	0009055
PF02085	0020037
PF02086	0009007
PF02086	0032775
PF02087	0051381
PF02087	0070026
PF02088	0007155
PF02088	0030193
PF02088	0005576
PF02089	0008474
PF02089	0006464
PF02091	0000166
PF02091	0004820
PF02091	0005524
PF02091	0006426
PF02091	0005737
PF02092	0000166
PF02092	0004820
PF02092	0005524
PF02092	0006426
PF02092	0005737
PF02093	0019068
PF02095	0005199
PF02096	0051205
PF02096	0016021
PF02099	0008242
PF02100	0004857
PF02100	0008073
PF02101	0016020
PF02102	0004222
PF02102	0006508
PF02104	0016020
PF02106	0006281
PF02107	0003774
PF02107	0001539
PF02107	0009427
PF02109	0004579
PF02109	0008250
PF02109	0016021
PF02110	0004417
PF02110	0009228
PF02112	0004115
PF02112	0006198
PF02113	0004185
PF02113	0006508
PF02115	0005094
PF02115	0005737
PF02116	0004932
PF02116	0007186
PF02116	0016020
PF02117	0004888
PF02117	0007606
PF02117	0016021
PF02118	0004888
PF02118	0007606
PF02118	0016020
PF02119	0005198
PF02119	0001539
PF02119	0009428
PF02119	0030288
PF02121	0006810
PF02121	0005622
PF02122	0004252
PF02122	0022415
PF02122	0016021
PF02123	0003723
PF02123	0003968
PF02123	0006351
PF02126	0008270
PF02126	0009056
PF02127	0004177
PF02127	0008270
PF02127	0006508
PF02128	0004222
PF02128	0008270
PF02128	0005615
PF02129	0004177
PF02129	0006508
PF02130	0046872
PF02133	0015205
PF02133	0015851
PF02133	0016020
PF02134	0005524
PF02134	0008641
PF02134	0006464
PF02135	0003712
PF02135	0004402
PF02135	0008270
PF02135	0006355
PF02135	0005634
PF02136	0006810
PF02136	0005622
PF02137	0003723
PF02137	0004000
PF02137	0006396
PF02140	0030246
PF02144	0006281
PF02144	0005634
PF02145	0005096
PF02145	0051056
PF02146	0070403
PF02148	0008270
PF02150	0003677
PF02150	0003899
PF02150	0006351
PF02151	0005515
PF02152	0004150
PF02152	0006760
PF02153	0004665
PF02153	0008977
PF02153	0006571
PF02153	0055114
PF02154	0003774
PF02154	0001539
PF02154	0006935
PF02154	0009425
PF02155	0003677
PF02155	0004883
PF02155	0005496
PF02155	0006355
PF02155	0042921
PF02155	0043402
PF02155	0005634
PF02156	0008810
PF02156	0016985
PF02156	0006080
PF02158	0005102
PF02158	0009790
PF02159	0003677
PF02159	0005496
PF02159	0030284
PF02159	0006355
PF02159	0043401
PF02159	0005634
PF02160	0004190
PF02160	0006508
PF02161	0003677
PF02161	0003707
PF02161	0005496
PF02161	0006355
PF02161	0043401
PF02161	0005634
PF02163	0004222
PF02163	0006508
PF02165	0006355
PF02165	0005634
PF02166	0003677
PF02166	0004882
PF02166	0005496
PF02166	0006355
PF02166	0030521
PF02166	0005634
PF02167	0005506
PF02167	0009055
PF02167	0020037
PF02170	0005515
PF02171	0005515
PF02172	0003712
PF02172	0006355
PF02173	0005515
PF02173	0006355
PF02174	0005158
PF02175	0004888
PF02175	0007606
PF02175	0016021
PF02177	0008201
PF02178	0003677
PF02179	0051087
PF02180	0042981
PF02182	0042393
PF02183	0003677
PF02183	0006355
PF02183	0005634
PF02184	0006396
PF02184	0005622
PF02185	0007165
PF02185	0005622
PF02186	0006367
PF02186	0005673
PF02187	0007050
PF02188	0030695
PF02188	0007165
PF02189	0004888
PF02189	0007166
PF02189	0016020
PF02190	0004176
PF02190	0006508
PF02191	0005515
PF02195	0003677
PF02196	0005057
PF02196	0007165
PF02197	0008603
PF02197	0007165
PF02198	0043565
PF02198	0005634
PF02200	0003700
PF02200	0006355
PF02200	0005634
PF02201	0005515
PF02202	0007217
PF02202	0007268
PF02203	0004888
PF02203	0006935
PF02203	0007165
PF02203	0016020
PF02205	0003779
PF02207	0004842
PF02207	0008270
PF02209	0003779
PF02209	0007010
PF02211	0018822
PF02212	0003924
PF02212	0005525
PF02213	0005515
PF02214	0051260
PF02216	0019865
PF02216	0009405
PF02217	0003688
PF02217	0006260
PF02219	0004489
PF02219	0006555
PF02219	0055114
PF02224	0004127
PF02224	0005524
PF02224	0006139
PF02226	0005198
PF02226	0019028
PF02228	0005198
PF02228	0019013
PF02229	0003677
PF02229	0003713
PF02229	0006355
PF02230	0016787
PF02232	0003677
PF02232	0006355
PF02233	0008750
PF02233	0050661
PF02233	0055114
PF02233	0016021
PF02234	0004861
PF02234	0007050
PF02234	0005634
PF02236	0003677
PF02236	0006260
PF02236	0006351
PF02236	0042025
PF02237	0006464
PF02238	0004129
PF02238	0009055
PF02238	0005746
PF02240	0050524
PF02240	0015948
PF02241	0050524
PF02244	0004180
PF02244	0006508
PF02245	0003677
PF02245	0003905
PF02245	0006284
PF02247	0005198
PF02247	0019028
PF02248	0005198
PF02248	0019028
PF02249	0050524
PF02249	0015948
PF02251	0008537
PF02252	0008537
PF02253	0004620
PF02253	0006629
PF02253	0016020
PF02254	0006813
PF02255	0005351
PF02255	0006810
PF02255	0009401
PF02255	0016020
PF02257	0003677
PF02257	0006355
PF02258	0019836
PF02258	0005576
PF02259	0005515
PF02260	0005515
PF02261	0004068
PF02261	0006523
PF02262	0004871
PF02262	0007166
PF02262	0005634
PF02263	0003924
PF02263	0005525
PF02264	0006810
PF02264	0016020
PF02265	0003676
PF02265	0004519
PF02265	0006308
PF02267	0003953
PF02268	0006367
PF02268	0005672
PF02269	0006366
PF02270	0005524
PF02270	0006367
PF02270	0005674
PF02271	0006122
PF02271	0005750
PF02272	0003676
PF02273	0016746
PF02273	0006631
PF02274	0016813
PF02274	0005737
PF02275	0016787
PF02276	0005506
PF02276	0009055
PF02276	0020037
PF02276	0019684
PF02276	0030077
PF02277	0008939
PF02277	0009236
PF02278	0016829
PF02278	0005576
PF02282	0003677
PF02282	0006260
PF02283	0000166
PF02283	0043752
PF02283	0009236
PF02283	0051188
PF02284	0004129
PF02284	0005743
PF02285	0004129
PF02286	0016836
PF02286	0031419
PF02286	0050215
PF02286	0008152
PF02289	0018759
PF02289	0006730
PF02290	0008312
PF02290	0030942
PF02290	0006614
PF02290	0005786
PF02291	0006352
PF02293	0006810
PF02293	0016020
PF02294	0003677
PF02294	0004521
PF02295	0003723
PF02295	0003726
PF02296	0006886
PF02296	0016192
PF02296	0030131
PF02297	0004129
PF02297	0005739
PF02298	0005507
PF02298	0009055
PF02300	0016020
PF02302	0008982
PF02302	0009401
PF02303	0003697
PF02303	0006260
PF02304	0019069
PF02304	0046729
PF02305	0005198
PF02305	0019028
PF02306	0019048
PF02308	0016020
PF02309	0006355
PF02309	0005634
PF02310	0031419
PF02310	0046872
PF02311	0006355
PF02312	0003713
PF02312	0005634
PF02313	0006106
PF02313	0016020
PF02315	0004022
PF02315	0015946
PF02315	0055114
PF02316	0003677
PF02317	0016491
PF02317	0050662
PF02317	0055114
PF02318	0008270
PF02318	0017137
PF02318	0006886
PF02319	0003700
PF02319	0006355
PF02319	0005667
PF02321	0005215
PF02321	0006810
PF02322	0055114
PF02322	0016020
PF02323	0005179
PF02323	0007275
PF02323	0005576
PF02324	0046527
PF02324	0009250
PF02325	0016020
PF02326	0015078
PF02326	0015986
PF02326	0000276
PF02327	0015979
PF02329	0004398
PF02329	0006547
PF02330	0005759
PF02331	0043027
PF02331	0043066
PF02332	0006725
PF02332	0055114
PF02333	0016158
PF02334	0003677
PF02334	0006274
PF02335	0042279
PF02335	0006807
PF02335	0055114
PF02335	0042597
PF02336	0005198
PF02336	0019028
PF02337	0005198
PF02337	0019028
PF02342	0006950
PF02344	0003700
PF02344	0006355
PF02344	0005634
PF02346	0019064
PF02346	0019031
PF02347	0004375
PF02347	0006546
PF02347	0055114
PF02348	0009103
PF02350	0008761
PF02350	0006047
PF02350	0009103
PF02353	0008610
PF02354	0004930
PF02354	0007186
PF02354	0016020
PF02357	0032968
PF02358	0003824
PF02358	0005992
PF02362	0003677
PF02362	0006355
PF02364	0003843
PF02364	0006075
PF02364	0000148
PF02364	0016020
PF02365	0003677
PF02365	0006355
PF02366	0000030
PF02366	0006493
PF02366	0016020
PF02367	0070526
PF02371	0003677
PF02371	0004803
PF02371	0006313
PF02372	0005126
PF02372	0006955
PF02372	0005576
PF02373	0005515
PF02376	0003677
PF02378	0005351
PF02378	0008982
PF02378	0009401
PF02378	0016020
PF02382	0005509
PF02382	0009405
PF02382	0005576
PF02383	0042578
PF02384	0003677
PF02384	0008170
PF02384	0006306
PF02386	0008324
PF02386	0006812
PF02386	0055085
PF02387	0006276
PF02388	0016755
PF02389	0018149
PF02389	0005737
PF02390	0008176
PF02390	0006400
PF02391	0006777
PF02392	0015979
PF02392	0009522
PF02392	0009579
PF02392	0016021
PF02394	0005149
PF02394	0006954
PF02394	0006955
PF02395	0004252
PF02395	0006508
PF02399	0003688
PF02399	0005524
PF02399	0006260
PF02401	0019288
PF02401	0055114
PF02402	0009405
PF02402	0019835
PF02402	0019867
PF02403	0000166
PF02403	0004828
PF02403	0005524
PF02403	0006434
PF02403	0005737
PF02404	0005173
PF02404	0007155
PF02404	0016020
PF02406	0004497
PF02406	0006725
PF02407	0016779
PF02407	0016888
PF02407	0042624
PF02407	0006260
PF02407	0018142
PF02411	0015097
PF02411	0015694
PF02411	0016020
PF02412	0005509
PF02412	0007155
PF02416	0008565
PF02416	0015031
PF02417	0015109
PF02417	0015703
PF02419	0015979
PF02419	0009523
PF02419	0009539
PF02419	0016020
PF02421	0005525
PF02421	0015093
PF02421	0015684
PF02421	0016021
PF02422	0005200
PF02422	0005882
PF02427	0015979
PF02427	0009522
PF02427	0009538
PF02428	0004867
PF02429	0018298
PF02429	0030076
PF02430	0009405
PF02430	0016020
PF02431	0016872
PF02432	0007155
PF02432	0009289
PF02434	0016757
PF02434	0016020
PF02435	0050053
PF02435	0009758
PF02437	0005634
PF02438	0019060
PF02441	0003824
PF02443	0019069
PF02443	0042025
PF02444	0030430
PF02445	0008987
PF02445	0009435
PF02446	0004134
PF02446	0005975
PF02447	0015128
PF02447	0035429
PF02447	0016020
PF02449	0004565
PF02449	0005975
PF02449	0009341
PF02450	0008374
PF02450	0006629
PF02452	0003677
PF02453	0005783
PF02454	0019048
PF02456	0019083
PF02458	0016747
PF02459	0003677
PF02459	0006260
PF02460	0008158
PF02460	0016020
PF02462	0015288
PF02462	0016020
PF02465	0009296
PF02465	0009288
PF02468	0015979
PF02468	0009523
PF02468	0009539
PF02468	0016020
PF02472	0005215
PF02472	0006810
PF02472	0016020
PF02474	0016746
PF02474	0009877
PF02474	0005829
PF02475	0016740
PF02477	0019013
PF02478	0003968
PF02480	0016020
PF02481	0009294
PF02482	0044238
PF02485	0008375
PF02485	0016020
PF02486	0003677
PF02486	0003916
PF02486	0006270
PF02487	0016020
PF02491	0005515
PF02491	0007049
PF02496	0006950
PF02499	0006323
PF02500	0006323
PF02501	0008565
PF02501	0015628
PF02501	0015627
PF02502	0016853
PF02502	0005975
PF02504	0003824
PF02504	0016747
PF02504	0006633
PF02505	0015948
PF02507	0015979
PF02507	0009522
PF02507	0009538
PF02508	0016020
PF02509	0003723
PF02509	0019079
PF02511	0050660
PF02511	0050797
PF02511	0006231
PF02513	0007276
PF02514	0009058
PF02515	0003824
PF02515	0008152
PF02516	0004576
PF02516	0006486
PF02516	0016020
PF02517	0016020
PF02518	0005524
PF02522	0046353
PF02522	0046677
PF02527	0008649
PF02527	0006364
PF02527	0005737
PF02529	0009512
PF02530	0015288
PF02530	0006810
PF02530	0016020
PF02531	0015979
PF02531	0009522
PF02531	0009538
PF02532	0015979
PF02532	0009523
PF02532	0009539
PF02532	0016020
PF02533	0015979
PF02533	0009523
PF02533	0009539
PF02534	0009291
PF02534	0016020
PF02535	0046873
PF02535	0030001
PF02535	0055085
PF02535	0016020
PF02537	0016020
PF02538	0003824
PF02542	0008685
PF02542	0016114
PF02543	0003824
PF02543	0009058
PF02544	0016627
PF02544	0006629
PF02544	0005737
PF02544	0016021
PF02545	0005737
PF02547	0016740
PF02547	0016853
PF02547	0008616
PF02548	0003864
PF02548	0015940
PF02550	0003824
PF02550	0006084
PF02552	0019385
PF02553	0015087
PF02553	0006824
PF02553	0009236
PF02553	0016020
PF02554	0009267
PF02554	0016020
PF02556	0051082
PF02556	0015031
PF02556	0051262
PF02557	0008233
PF02557	0006508
PF02558	0008677
PF02558	0055114
PF02560	0009439
PF02561	0009296
PF02561	0009288
PF02562	0005524
PF02563	0015159
PF02563	0015774
PF02563	0016020
PF02565	0006281
PF02565	0006310
PF02566	0006950
PF02567	0003824
PF02567	0009058
PF02569	0004592
PF02569	0015940
PF02570	0016993
PF02570	0009236
PF02571	0016994
PF02571	0009236
PF02571	0055114
PF02572	0005524
PF02572	0008817
PF02572	0009236
PF02574	0008898
PF02577	0004518
PF02580	0016788
PF02580	0019478
PF02580	0005737
PF02581	0004789
PF02581	0009228
PF02590	0008168
PF02590	0006364
PF02590	0005737
PF02595	0008887
PF02595	0031388
PF02599	0003723
PF02599	0006109
PF02599	0006402
PF02600	0015035
PF02600	0016020
PF02601	0008855
PF02602	0004852
PF02602	0033014
PF02603	0000155
PF02603	0004672
PF02603	0005524
PF02603	0000160
PF02603	0006109
PF02605	0015979
PF02605	0009522
PF02605	0009538
PF02606	0005524
PF02606	0009029
PF02606	0009245
PF02607	0008705
PF02607	0031419
PF02607	0046872
PF02607	0009086
PF02608	0005886
PF02609	0008855
PF02609	0006308
PF02609	0009318
PF02610	0008733
PF02610	0008152
PF02611	0008715
PF02611	0008654
PF02611	0016020
PF02614	0008880
PF02614	0006064
PF02615	0016491
PF02615	0008152
PF02615	0055114
PF02617	0030163
PF02623	0009296
PF02623	0019861
PF02627	0051920
PF02627	0055114
PF02628	0016627
PF02628	0006784
PF02628	0055114
PF02628	0016020
PF02629	0048037
PF02631	0006282
PF02632	0015225
PF02632	0015878
PF02632	0005886
PF02634	0008863
PF02634	0009326
PF02637	0016884
PF02652	0015129
PF02652	0015727
PF02652	0005887
PF02653	0005215
PF02653	0006810
PF02653	0016020
PF02654	0008818
PF02654	0009236
PF02655	0005524
PF02655	0046872
PF02660	0005886
PF02662	0015948
PF02662	0055114
PF02664	0005506
PF02664	0043768
PF02664	0009372
PF02665	0008940
PF02665	0055114
PF02665	0009325
PF02666	0004609
PF02666	0008654
PF02668	0016491
PF02668	0055114
PF02669	0008556
PF02669	0006813
PF02669	0016020
PF02670	0070402
PF02670	0055114
PF02671	0006355
PF02671	0005634
PF02673	0050380
PF02673	0016311
PF02673	0016020
PF02674	0009403
PF02674	0016020
PF02675	0004014
PF02675	0008295
PF02679	0019295
PF02683	0017004
PF02683	0055114
PF02683	0016020
PF02684	0008915
PF02684	0009245
PF02685	0004340
PF02685	0005524
PF02685	0006096
PF02685	0051156
PF02686	0006450
PF02687	0016020
PF02689	0004386
PF02689	0005524
PF02690	0015321
PF02690	0044341
PF02690	0016020
PF02691	0009405
PF02691	0005576
PF02694	0016020
PF02700	0016879
PF02701	0003677
PF02701	0008270
PF02701	0006355
PF02702	0000155
PF02702	0004673
PF02702	0000160
PF02702	0016020
PF02703	0006355
PF02705	0015079
PF02705	0071805
PF02705	0016020
PF02706	0009103
PF02706	0016020
PF02709	0016757
PF02709	0005975
PF02710	0016788
PF02710	0046789
PF02710	0019064
PF02710	0019031
PF02714	0016020
PF02719	0009058
PF02723	0016020
PF02724	0006270
PF02727	0005507
PF02727	0008131
PF02727	0048038
PF02727	0009308
PF02727	0055114
PF02728	0005507
PF02728	0008131
PF02728	0048038
PF02728	0009308
PF02728	0055114
PF02729	0016743
PF02729	0006520
PF02730	0016491
PF02730	0016625
PF02730	0051536
PF02730	0055114
PF02731	0000398
PF02731	0005681
PF02732	0003677
PF02732	0004518
PF02732	0006259
PF02733	0004371
PF02733	0006071
PF02734	0004371
PF02734	0006071
PF02735	0003677
PF02735	0006303
PF02736	0003774
PF02736	0005524
PF02736	0016459
PF02737	0003857
PF02737	0016491
PF02737	0006631
PF02737	0055114
PF02738	0016491
PF02738	0055114
PF02739	0003677
PF02739	0008409
PF02740	0008047
PF02740	0007586
PF02740	0016042
PF02740	0005576
PF02741	0016740
PF02741	0006730
PF02742	0046914
PF02742	0046983
PF02742	0006355
PF02744	0008108
PF02744	0006012
PF02745	0050524
PF02745	0015948
PF02747	0003677
PF02747	0030337
PF02747	0006275
PF02747	0043626
PF02749	0016763
PF02751	0006367
PF02751	0005672
PF02761	0005509
PF02765	0003677
PF02765	0000723
PF02765	0000784
PF02767	0003677
PF02767	0003887
PF02767	0008408
PF02767	0006260
PF02767	0009360
PF02768	0003677
PF02768	0003887
PF02768	0008408
PF02768	0006260
PF02768	0009360
PF02770	0003995
PF02770	0055114
PF02771	0003995
PF02771	0055114
PF02772	0004478
PF02772	0006556
PF02773	0004478
PF02773	0006556
PF02774	0003942
PF02774	0016620
PF02774	0046983
PF02774	0008652
PF02774	0055114
PF02774	0005737
PF02775	0003824
PF02775	0030976
PF02776	0030976
PF02777	0004784
PF02777	0046872
PF02777	0006801
PF02777	0055114
PF02778	0000213
PF02778	0006388
PF02780	0003824
PF02780	0008152
PF02781	0004345
PF02781	0050661
PF02781	0006006
PF02781	0055114
PF02782	0016773
PF02782	0005975
PF02783	0050524
PF02784	0003824
PF02785	0016874
PF02786	0005524
PF02788	0000287
PF02788	0016984
PF02788	0015977
PF02789	0004177
PF02789	0006508
PF02789	0005622
PF02790	0022900
PF02790	0016021
PF02792	0005634
PF02793	0004930
PF02793	0016020
PF02794	0016746
PF02794	0009404
PF02794	0005737
PF02796	0000150
PF02796	0003677
PF02796	0006310
PF02797	0016746
PF02798	0005515
PF02799	0004379
PF02800	0016620
PF02800	0055114
PF02803	0016747
PF02803	0008152
PF02805	0003677
PF02805	0008168
PF02805	0008270
PF02805	0006281
PF02805	0006355
PF02806	0003824
PF02806	0043169
PF02806	0005975
PF02807	0016301
PF02807	0016772
PF02811	0003824
PF02812	0016491
PF02812	0006520
PF02812	0055114
PF02814	0016151
PF02814	0006461
PF02814	0019627
PF02815	0016020
PF02816	0004674
PF02816	0005524
PF02816	0006468
PF02817	0016746
PF02817	0008152
PF02819	0008200
PF02819	0009405
PF02819	0005576
PF02820	0006355
PF02820	0005634
PF02821	0004252
PF02822	0004867
PF02823	0046933
PF02823	0046961
PF02823	0015986
PF02823	0045261
PF02826	0016616
PF02826	0048037
PF02826	0055114
PF02827	0004862
PF02827	0006469
PF02829	0036094
PF02831	0019067
PF02833	0016462
PF02833	0005737
PF02836	0004553
PF02836	0005975
PF02837	0004553
PF02837	0005975
PF02839	0004553
PF02839	0030246
PF02839	0005975
PF02839	0005576
PF02840	0008380
PF02840	0005681
PF02841	0003924
PF02841	0005525
PF02843	0004637
PF02843	0009113
PF02844	0004637
PF02844	0009113
PF02845	0005515
PF02852	0016491
PF02852	0050660
PF02852	0045454
PF02852	0055114
PF02852	0005737
PF02854	0003677
PF02854	0003723
PF02854	0005515
PF02861	0019538
PF02862	0046872
PF02863	0034618
PF02863	0051259
PF02864	0003700
PF02864	0004871
PF02864	0006355
PF02864	0007165
PF02864	0005634
PF02865	0003700
PF02865	0004871
PF02865	0006355
PF02865	0007165
PF02866	0016616
PF02866	0055114
PF02867	0004748
PF02867	0006260
PF02867	0055114
PF02867	0005971
PF02868	0004222
PF02870	0003908
PF02870	0006281
PF02872	0016787
PF02872	0009166
PF02873	0008762
PF02873	0055114
PF02874	0015992
PF02874	0046034
PF02875	0005524
PF02875	0016874
PF02875	0009058
PF02876	0009405
PF02876	0005576
PF02877	0003950
PF02877	0006471
PF02878	0016868
PF02878	0005975
PF02879	0016868
PF02879	0005975
PF02880	0016868
PF02880	0005975
PF02881	0005525
PF02881	0006614
PF02882	0003824
PF02882	0004488
PF02882	0009396
PF02882	0055114
PF02883	0006886
PF02883	0016192
PF02883	0030131
PF02884	0016829
PF02884	0005576
PF02886	0008289
PF02888	0005516
PF02888	0015269
PF02888	0006813
PF02888	0016021
PF02891	0008270
PF02892	0003677
PF02894	0016491
PF02894	0008152
PF02894	0055114
PF02895	0000155
PF02895	0004673
PF02895	0000160
PF02895	0006935
PF02895	0005737
PF02896	0016772
PF02896	0016310
PF02897	0004252
PF02897	0006508
PF02898	0004517
PF02898	0006809
PF02898	0055114
PF02899	0003677
PF02899	0015074
